x,y,z,vertex_index
-2.5510204081632653,-4.795918367346939,-0.7519460258759031,62
-2.3469387755102042,-4.795918367346939,-0.8097979013448551,63
-2.142857142857143,-4.795918367346939,-0.8574599755140855,64
-1.9387755102040813,-4.795918367346939,-0.8957916179629639,65
-1.7346938775510203,-4.795918367346939,-0.925814836666026,66
-1.5306122448979593,-4.795918367346939,-0.9486504409541008,67
-1.3265306122448979,-4.795918367346939,-0.965456915754715,68
-1.1224489795918364,-4.795918367346939,-0.9773739144719711,69
-0.9183673469387754,-4.795918367346939,-0.9854717750053216,70
-0.7142857142857144,-4.795918367346939,-0.9907079723002439,71
-0.5102040816326525,-4.795918367346939,-0.9938909847590378,72
-0.3061224489795915,-4.795918367346939,-0.9956517061941568,73
-0.1020408163265305,-4.795918367346939,-0.996422302767056,74
0.1020408163265305,-4.795918367346939,-0.996422302767056,75
0.3061224489795915,-4.795918367346939,-0.9956517061941568,76
0.5102040816326534,-4.795918367346939,-0.9938909847590378,77
0.7142857142857144,-4.795918367346939,-0.9907079723002439,78
0.9183673469387754,-4.795918367346939,-0.9854717750053216,79
1.1224489795918373,-4.795918367346939,-0.9773739144719711,80
1.3265306122448983,-4.795918367346939,-0.965456915754715,81
1.5306122448979593,-4.795918367346939,-0.9486504409541008,82
1.7346938775510203,-4.795918367346939,-0.925814836666026,83
1.9387755102040813,-4.795918367346939,-0.8957916179629639,84
2.1428571428571432,-4.795918367346939,-0.8574599755140855,85
2.3469387755102042,-4.795918367346939,-0.8097979013448551,86
2.5510204081632653,-4.795918367346939,-0.7519460258759031,87
2.755102040816327,-4.795918367346939,-0.6832717906406616,88
2.959183673469388,-4.795918367346939,-0.6034311923969345,89
3.163265306122449,-4.795918367346939,-0.5124250649044806,90
3.36734693877551,-4.795918367346939,-0.41064674598171086,91
3.571428571428571,-4.795918367346939,-0.2989180310406672,92
3.775510204081632,-4.795918367346939,-0.1785105504524081,93
3.979591836734695,-4.795918367346939,-0.05115012570670397,94
4.183673469387756,-4.795918367346939,0.08099775378767857,95
4.387755102040817,-4.795918367346939,0.2153624576519024,96
4.591836734693878,-4.795918367346939,0.3490230202560174,97
4.795918367346939,-4.795918367346939,0.4787825737542306,98
5.0,-4.795918367346939,0.6012607971825358,99
-5.0,-4.591836734693878,0.4841622483917459,100
-4.795918367346939,-4.591836734693878,0.3490230202560174,101
-4.591836734693878,-4.591836734693878,0.20909800028278808,102
-4.387755102040816,-4.591836734693878,0.06793226150604893,103
-4.183673469387755,-4.591836734693878,-0.07119390310572965,104
-3.979591836734694,-4.591836734693878,-0.20535673066895677,105
-3.7755102040816326,-4.591836734693878,-0.3320600109190605,106
-3.571428571428571,-4.591836734693878,-0.44928401408800517,107
-3.36734693877551,-4.591836734693878,-0.5555120114914417,108
-3.163265306122449,-4.591836734693878,-0.6497350816682486,109
-2.9591836734693877,-4.591836734693878,-0.731436803839305,110
-2.7551020408163263,-4.591836734693878,-0.8005602112050232,111
-2.5510204081632653,-4.591836734693878,-0.8574599755140855,112
-2.3469387755102042,-4.591836734693878,-0.902843197507476,113
-2.142857142857143,-4.591836734693878,-0.937702372632177,114
-1.9387755102040813,-4.591836734693878,-0.9632440875473254,115
-1.7346938775510203,-4.591836734693878,-0.9808167930961706,116
-1.5306122448979593,-4.591836734693878,-0.9918406192094587,117
-1.3265306122448979,-4.591836734693878,-0.9977416843494717,118
-1.1224489795918364,-4.591836734693878,-0.9998927545197778,119
-0.9183673469387754,-4.591836734693878,-0.9995614795786071,120
-0.7142857142857144,-4.591836734693878,-0.9978668353032333,121
-0.5102040816326525,-4.591836734693878,-0.9957438831101799,122
-0.3061224489795915,-4.591836734693878,-0.9939165709838491,123
-0.1020408163265305,-4.591836734693878,-0.9928780688748428,124
0.1020408163265305,-4.591836734693878,-0.9928780688748428,125
0.3061224489795915,-4.591836734693878,-0.9939165709838491,126
0.5102040816326534,-4.591836734693878,-0.9957438831101799,127
0.7142857142857144,-4.591836734693878,-0.9978668353032333,128
0.9183673469387754,-4.591836734693878,-0.9995614795786071,129
1.1224489795918373,-4.591836734693878,-0.9998927545197779,130
1.3265306122448983,-4.591836734693878,-0.9977416843494717,131
1.5306122448979593,-4.591836734693878,-0.9918406192094587,132
1.7346938775510203,-4.591836734693878,-0.9808167930961706,133
1.9387755102040813,-4.591836734693878,-0.9632440875473254,134
2.1428571428571432,-4.591836734693878,-0.937702372632177,135
2.3469387755102042,-4.591836734693878,-0.902843197507476,136
2.5510204081632653,-4.591836734693878,-0.8574599755140855,137
2.755102040816327,-4.591836734693878,-0.8005602112050232,138
2.959183673469388,-4.591836734693878,-0.731436803839305,139
3.163265306122449,-4.591836734693878,-0.6497350816682486,140
3.36734693877551,-4.591836734693878,-0.5555120114914417,141
3.571428571428571,-4.591836734693878,-0.44928401408800517,142
3.775510204081632,-4.591836734693878,-0.3320600109190605,143
3.979591836734695,-4.591836734693878,-0.20535673066895677,144
4.183673469387756,-4.591836734693878,-0.07119390310572876,145
4.387755102040817,-4.591836734693878,0.06793226150604893,146
4.591836734693878,-4.591836734693878,0.20909800028278808,147
4.795918367346939,-4.591836734693878,0.3490230202560174,148
5.0,-4.591836734693878,0.4841622483917459,149
-5.0,-4.387755102040816,0.36074079199386205,150
-4.795918367346939,-4.387755102040816,0.21536245765190154,151
-4.591836734693878,-4.387755102040816,0.06793226150604893,152
-4.387755102040816,-4.387755102040816,-0.07788357941865572,153
-4.183673469387755,-4.387755102040816,-0.2187686138064093,154
-3.979591836734694,-4.387755102040816,-0.35184587228704123,155
-3.7755102040816326,-4.387755102040816,-0.47474407329689006,156
-3.571428571428571,-4.387755102040816,-0.5856392385719422,157
-3.36734693877551,-4.387755102040816,-0.6832717906406616,158
-3.163265306122449,-4.387755102040816,-0.7669402914077503,159
-2.9591836734693877,-4.387755102040816,-0.8364739506737205,160
-2.7551020408163263,-4.387755102040816,-0.8921868412775967,161
-2.5510204081632653,-4.387755102040816,-0.9348173671173666,162
-2.3469387755102042,-4.387755102040816,-0.9654569157547155,163
-2.142857142857143,-4.387755102040816,-0.9854717750053218,164
-1.9387755102040813,-4.387755102040816,-0.996422302767056,165
-1.7346938775510203,-4.387755102040816,-0.9999830257715537,166
-1.5306122448979593,-4.387755102040816,-0.9978668353032332,167
-1.3265306122448979,-4.387755102040816,-0.9917557900811912,168
-1.1224489795918364,-4.387755102040816,-0.9832402852966412,169
-0.9183673469387754,-4.387755102040816,-0.9737675690019733,170
-0.7142857142857144,-4.387755102040816,-0.9645998543799192,171
-0.5102040816326525,-4.387755102040816,-0.9567816586908865,172
-0.3061224489795915,-4.387755102040816,-0.9511155564018554,173
-0.1020408163265305,-4.387755102040816,-0.9481453054689807,174
0.1020408163265305,-4.387755102040816,-0.9481453054689807,175
0.3061224489795915,-4.387755102040816,-0.9511155564018554,176
0.5102040816326534,-4.387755102040816,-0.9567816586908865,177
0.7142857142857144,-4.387755102040816,-0.9645998543799192,178
0.9183673469387754,-4.387755102040816,-0.9737675690019733,179
1.1224489795918373,-4.387755102040816,-0.9832402852966414,180
1.3265306122448983,-4.387755102040816,-0.9917557900811912,181
1.5306122448979593,-4.387755102040816,-0.9978668353032332,182
1.7346938775510203,-4.387755102040816,-0.9999830257715537,183
1.9387755102040813,-4.387755102040816,-0.996422302767056,184
2.1428571428571432,-4.387755102040816,-0.9854717750053218,185
2.3469387755102042,-4.387755102040816,-0.9654569157547155,186
2.5510204081632653,-4.387755102040816,-0.9348173671173666,187
2.755102040816327,-4.387755102040816,-0.8921868412775967,188
2.959183673469388,-4.387755102040816,-0.83647395067372,189
3.163265306122449,-4.387755102040816,-0.7669402914077503,190
3.36734693877551,-4.387755102040816,-0.6832717906406616,191
3.571428571428571,-4.387755102040816,-0.5856392385719422,192
3.775510204081632,-4.387755102040816,-0.47474407329689006,193
3.979591836734695,-4.387755102040816,-0.3518458722870404,194
4.183673469387756,-4.387755102040816,-0.21876861380640844,195
4.387755102040817,-4.387755102040816,-0.07788357941865483,196
4.591836734693878,-4.387755102040816,0.06793226150604893,197
4.795918367346939,-4.387755102040816,0.21536245765190154,198
5.0,-4.387755102040816,0.36074079199386205,199
-5.0,-4.183673469387755,0.2340649312795522,200
-4.795918367346939,-4.183673469387755,0.08099775378767857,201
-4.591836734693878,-4.183673469387755,-0.07119390310572965,202
-4.387755102040816,-4.183673469387755,-0.2187686138064093,203
-4.183673469387755,-4.183673469387755,-0.35842247312311465,204
-3.979591836734694,-4.183673469387755,-0.4873754169714629,205
-3.7755102040816326,-4.183673469387755,-0.6034311923969352,206
-3.571428571428571,-4.183673469387755,-0.7050102250547494,207
-3.36734693877551,-4.183673469387755,-0.7911558854006355,208
-3.163265306122449,-4.183673469387755,-0.861515825248745,209
-2.9591836734693877,-4.183673469387755,-0.9163010888039721,210
-2.7551020408163263,-4.183673469387755,-0.9562265483608541,211
-2.5510204081632653,-4.183673469387755,-0.9824368352235747,212
-2.3469387755102042,-4.183673469387755,-0.996422302767056,213
-2.142857142857143,-4.183673469387755,-0.999929655554278,214
-1.9387755102040813,-4.183673469387755,-0.994871705200014,215
-1.7346938775510203,-4.183673469387755,-0.9832402852966414,216
-1.5306122448979593,-4.183673469387755,-0.967025706226479,217
-1.3265306122448979,-4.183673469387755,-0.9481453054689809,218
-1.1224489795918364,-4.183673469387755,-0.9283827160723325,219
-0.9183673469387754,-4.183673469387755,-0.9093385153328561,220
-0.7142857142857144,-4.183673469387755,-0.8923920163458384,221
-0.5102040816326525,-4.183673469387755,-0.8786732166221106,222
-0.3061224489795915,-4.183673469387755,-0.8690433997821211,223
-0.1020408163265305,-4.183673469387755,-0.8640826548883445,224
0.1020408163265305,-4.183673469387755,-0.8640826548883445,225
0.3061224489795915,-4.183673469387755,-0.8690433997821211,226
0.5102040816326534,-4.183673469387755,-0.8786732166221106,227
0.7142857142857144,-4.183673469387755,-0.8923920163458384,228
0.9183673469387754,-4.183673469387755,-0.9093385153328561,229
1.1224489795918373,-4.183673469387755,-0.9283827160723328,230
1.3265306122448983,-4.183673469387755,-0.9481453054689809,231
1.5306122448979593,-4.183673469387755,-0.967025706226479,232
1.7346938775510203,-4.183673469387755,-0.9832402852966414,233
1.9387755102040813,-4.183673469387755,-0.994871705200014,234
2.1428571428571432,-4.183673469387755,-0.999929655554278,235
2.3469387755102042,-4.183673469387755,-0.996422302767056,236
2.5510204081632653,-4.183673469387755,-0.9824368352235747,237
2.755102040816327,-4.183673469387755,-0.9562265483608539,238
2.959183673469388,-4.183673469387755,-0.9163010888039721,239
3.163265306122449,-4.183673469387755,-0.861515825248745,240
3.36734693877551,-4.183673469387755,-0.7911558854006355,241
3.571428571428571,-4.183673469387755,-0.7050102250547494,242
3.775510204081632,-4.183673469387755,-0.6034311923969359,243
3.979591836734695,-4.183673469387755,-0.48737541697146214,244
4.183673469387756,-4.183673469387755,-0.35842247312311465,245
4.387755102040817,-4.183673469387755,-0.21876861380640844,246
4.591836734693878,-4.183673469387755,-0.07119390310572965,247
4.795918367346939,-4.183673469387755,0.08099775378767857,248
5.0,-4.183673469387755,0.2340649312795522,249
-5.0,-3.979591836734694,0.10700466225365904,250
-4.795918367346939,-3.979591836734694,-0.05115012570670397,251
-4.591836734693878,-3.979591836734694,-0.20535673066895677,252
-4.387755102040816,-3.979591836734694,-0.35184587228704123,253
-4.183673469387755,-3.979591836734694,-0.4873754169714629,254
-3.979591836734694,-3.979591836734694,-0.6093119405193428,255
-3.7755102040816326,-3.979591836734694,-0.7156830555601232,256
-3.571428571428571,-3.979591836734694,-0.8052001175687191,257
-3.36734693877551,-3.979591836734694,-0.8772522797178084,258
-3.163265306122449,-3.979591836734694,-0.9318741234556183,259
-2.9591836734693877,-3.979591836734694,-0.9696901893208026,260
-2.7551020408163263,-3.979591836734694,-0.9918406192094587,261
-2.5510204081632653,-3.979591836734694,-0.9998927545197778,262
-2.3469387755102042,-3.979591836734694,-0.9957438831101799,263
-2.142857142857143,-3.979591836734694,-0.9815203738412592,264
-1.9387755102040813,-3.979591836734694,-0.9594781777162021,265
-1.7346938775510203,-3.979591836734694,-0.9319091233076361,266
-1.5306122448979593,-3.979591836734694,-0.9010566240932903,267
-1.3265306122448979,-3.979591836734694,-0.8690433997821211,268
-1.1224489795918364,-3.979591836734694,-0.8378126671114394,269
-0.9183673469387754,-3.979591836734694,-0.8090830722571188,270
-0.7142857142857144,-3.979591836734694,-0.7843165265789444,271
-0.5102040816326525,-3.979591836734694,-0.764697185733971,272
-0.3061224489795915,-3.979591836734694,-0.7511191869706259,273
-0.1020408163265305,-3.979591836734694,-0.7441805122262524,274
0.1020408163265305,-3.979591836734694,-0.7441805122262524,275
0.3061224489795915,-3.979591836734694,-0.7511191869706259,276
0.5102040816326534,-3.979591836734694,-0.7646971857339716,277
0.7142857142857144,-3.979591836734694,-0.7843165265789444,278
0.9183673469387754,-3.979591836734694,-0.8090830722571188,279
1.1224489795918373,-3.979591836734694,-0.8378126671114394,280
1.3265306122448983,-3.979591836734694,-0.8690433997821215,281
1.5306122448979593,-3.979591836734694,-0.9010566240932903,282
1.7346938775510203,-3.979591836734694,-0.9319091233076361,283
1.9387755102040813,-3.979591836734694,-0.9594781777162021,284
2.1428571428571432,-3.979591836734694,-0.9815203738412592,285
2.3469387755102042,-3.979591836734694,-0.9957438831101799,286
2.5510204081632653,-3.979591836734694,-0.9998927545197778,287
2.755102040816327,-3.979591836734694,-0.9918406192094587,288
2.959183673469388,-3.979591836734694,-0.9696901893208026,289
3.163265306122449,-3.979591836734694,-0.9318741234556183,290
3.36734693877551,-3.979591836734694,-0.8772522797178084,291
3.571428571428571,-3.979591836734694,-0.8052001175687191,292
3.775510204081632,-3.979591836734694,-0.7156830555601232,293
3.979591836734695,-3.979591836734694,-0.6093119405193428,294
4.183673469387756,-3.979591836734694,-0.48737541697146214,295
4.387755102040817,-3.979591836734694,-0.3518458722870404,296
4.591836734693878,-3.979591836734694,-0.20535673066895677,297
4.795918367346939,-3.979591836734694,-0.05115012570670397,298
5.0,-3.979591836734694,0.10700466225365904,299
-5.0,-3.7755102040816326,-0.017844999526576623,300
-4.795918367346939,-3.7755102040816326,-0.1785105504524081,301
-4.591836734693878,-3.7755102040816326,-0.3320600109190605,302
-4.387755102040816,-3.7755102040816326,-0.47474407329689006,303
-4.183673469387755,-3.7755102040816326,-0.6034311923969352,304
-3.979591836734694,-3.7755102040816326,-0.7156830555601232,305
-3.7755102040816326,-3.7755102040816326,-0.8097979013448556,306
-3.571428571428571,-3.7755102040816326,-0.8848216987933306,307
-3.36734693877551,-3.7755102040816326,-0.9405286613129401,308
-3.163265306122449,-3.7755102040816326,-0.9773739144719711,309
-2.9591836734693877,-3.7755102040816326,-0.996422302767056,310
-2.7551020408163263,-3.7755102040816326,-0.9992582513658553,311
-2.5510204081632653,-3.7755102040816326,-0.9878822491320018,312
-2.3469387755102042,-3.7755102040816326,-0.9645998543799196,313
-2.142857142857143,-3.7755102040816326,-0.9319091233076361,314
-1.9387755102040813,-3.7755102040816326,-0.8923920163458384,315
-1.7346938775510203,-3.7755102040816326,-0.8486146603353995,316
-1.5306122448979593,-3.7755102040816326,-0.8030403651008999,317
-1.3265306122448979,-3.7755102040816326,-0.7579580655414145,318
-1.1224489795918364,-3.7755102040816326,-0.7154274651797492,319
-0.9183673469387754,-3.7755102040816326,-0.6772407024821496,320
-0.7142857142857144,-3.7755102040816326,-0.6448989808702906,321
-0.5102040816326525,-3.7755102040816326,-0.6196014471103654,322
-0.3061224489795915,-3.7755102040816326,-0.6022428190665525,323
-0.1020408163265305,-3.7755102040816326,-0.5934159736850025,324
0.1020408163265305,-3.7755102040816326,-0.5934159736850025,325
0.3061224489795915,-3.7755102040816326,-0.6022428190665525,326
0.5102040816326534,-3.7755102040816326,-0.6196014471103654,327
0.7142857142857144,-3.7755102040816326,-0.6448989808702906,328
0.9183673469387754,-3.7755102040816326,-0.6772407024821496,329
1.1224489795918373,-3.7755102040816326,-0.7154274651797495,330
1.3265306122448983,-3.7755102040816326,-0.7579580655414145,331
1.5306122448979593,-3.7755102040816326,-0.8030403651008999,332
1.7346938775510203,-3.7755102040816326,-0.8486146603353995,333
1.9387755102040813,-3.7755102040816326,-0.8923920163458384,334
2.1428571428571432,-3.7755102040816326,-0.9319091233076361,335
2.3469387755102042,-3.7755102040816326,-0.9645998543799196,336
2.5510204081632653,-3.7755102040816326,-0.9878822491320018,337
2.755102040816327,-3.7755102040816326,-0.9992582513658553,338
2.959183673469388,-3.7755102040816326,-0.996422302767056,339
3.163265306122449,-3.7755102040816326,-0.9773739144719711,340
3.36734693877551,-3.7755102040816326,-0.9405286613129401,341
3.571428571428571,-3.7755102040816326,-0.8848216987933306,342
3.775510204081632,-3.7755102040816326,-0.8097979013448562,343
3.979591836734695,-3.7755102040816326,-0.7156830555601226,344
4.183673469387756,-3.7755102040816326,-0.6034311923969345,345
4.387755102040817,-3.7755102040816326,-0.4747440732968893,346
4.591836734693878,-3.7755102040816326,-0.3320600109190605,347
4.795918367346939,-3.7755102040816326,-0.1785105504524081,348
5.0,-3.7755102040816326,-0.017844999526576623,349
-5.0,-3.571428571428571,-0.1382232899389743,350
-4.795918367346939,-3.571428571428571,-0.2989180310406672,351
-4.591836734693878,-3.571428571428571,-0.44928401408800517,352
-4.387755102040816,-3.571428571428571,-0.5856392385719422,353
-4.183673469387755,-3.571428571428571,-0.7050102250547494,354
-3.979591836734694,-3.571428571428571,-0.8052001175687191,355
-3.7755102040816326,-3.571428571428571,-0.8848216987933306,356
-3.571428571428571,-3.571428571428571,-0.943295754557381,357
-3.36734693877551,-3.571428571428571,-0.9808167930961706,358
-3.163265306122449,-3.571428571428571,-0.9982895603893998,359
-2.9591836734693877,-3.571428571428571,-0.9972410299067794,360
-2.7551020408163263,-3.571428571428571,-0.9797135249281833,361
-2.5510204081632653,-3.571428571428571,-0.9481453054689809,362
-2.3469387755102042,-3.571428571428571,-0.9052452818261826,363
-2.142857142857143,-3.571428571428571,-0.8538684771860949,364
-1.9387755102040813,-3.571428571428571,-0.7968984406841627,365
-1.7346938775510203,-3.571428571428571,-0.7371420139536715,366
-1.5306122448979593,-3.571428571428571,-0.6772407024821496,367
-1.3265306122448979,-3.571428571428571,-0.6196014471103654,368
-1.1224489795918364,-3.571428571428571,-0.5663479117189782,369
-0.9183673469387754,-3.571428571428571,-0.5192916196550724,370
-0.7142857142857144,-3.571428571428571,-0.4799205433235368,371
-0.5102040816326525,-3.571428571428571,-0.44940127196520535,372
-0.3061224489795915,-3.571428571428571,-0.4285898585129561,373
-0.1020408163265305,-3.571428571428571,-0.41804606103374153,374
0.1020408163265305,-3.571428571428571,-0.41804606103374153,375
0.3061224489795915,-3.571428571428571,-0.4285898585129561,376
0.5102040816326534,-3.571428571428571,-0.44940127196520535,377
0.7142857142857144,-3.571428571428571,-0.4799205433235368,378
0.9183673469387754,-3.571428571428571,-0.5192916196550724,379
1.1224489795918373,-3.571428571428571,-0.5663479117189786,380
1.3265306122448983,-3.571428571428571,-0.6196014471103654,381
1.5306122448979593,-3.571428571428571,-0.6772407024821496,382
1.7346938775510203,-3.571428571428571,-0.7371420139536715,383
1.9387755102040813,-3.571428571428571,-0.7968984406841627,384
2.1428571428571432,-3.571428571428571,-0.8538684771860949,385
2.3469387755102042,-3.571428571428571,-0.9052452818261826,386
2.5510204081632653,-3.571428571428571,-0.9481453054689809,387
2.755102040816327,-3.571428571428571,-0.9797135249281834,388
2.959183673469388,-3.571428571428571,-0.9972410299067794,389
3.163265306122449,-3.571428571428571,-0.9982895603893998,390
3.36734693877551,-3.571428571428571,-0.9808167930961706,391
3.571428571428571,-3.571428571428571,-0.943295754557381,392
3.775510204081632,-3.571428571428571,-0.8848216987933306,393
3.979591836734695,-3.571428571428571,-0.8052001175687186,394
4.183673469387756,-3.571428571428571,-0.7050102250547494,395
4.387755102040817,-3.571428571428571,-0.5856392385719422,396
4.591836734693878,-3.571428571428571,-0.44928401408800517,397
4.795918367346939,-3.571428571428571,-0.2989180310406672,398
5.0,-3.571428571428571,-0.1382232899389743,399
-5.0,-3.36734693877551,-0.25224482205187354,400
-4.795918367346939,-3.36734693877551,-0.41064674598171086,401
-4.591836734693878,-3.36734693877551,-0.5555120114914417,402
-4.387755102040816,-3.36734693877551,-0.6832717906406616,403
-4.183673469387755,-3.36734693877551,-0.7911558854006355,404
-3.979591836734694,-3.36734693877551,-0.8772522797178084,405
-3.7755102040816326,-3.36734693877551,-0.9405286613129401,406
-3.571428571428571,-3.36734693877551,-0.9808167930961706,407
-3.36734693877551,-3.36734693877551,-0.9987622898173371,408
-3.163265306122449,-3.36734693877551,-0.9957438831101798,409
-2.9591836734693877,-3.36734693877551,-0.9737675690019735,410
-2.7551020408163263,-3.36734693877551,-0.9353420657918388,411
-2.5510204081632653,-3.36734693877551,-0.8833427159121673,412
-2.3469387755102042,-3.36734693877551,-0.820871302206721,413
-2.142857142857143,-3.36734693877551,-0.7511191869706255,414
-1.9387755102040813,-3.36734693877551,-0.6772407024821496,415
-1.7346938775510203,-3.36734693877551,-0.6022428190665525,416
-1.5306122448979593,-3.36734693877551,-0.5288958024126512,417
-1.3265306122448979,-3.36734693877551,-0.45966788174604684,418
-1.1224489795918364,-3.36734693877551,-0.39668495617278415,419
-0.9183673469387754,-3.36734693877551,-0.3417141894671689,420
-0.7142857142857144,-3.36734693877551,-0.29616816692455467,421
-0.5102040816326525,-3.36734693877551,-0.26112435771537246,422
-0.3061224489795915,-3.36734693877551,-0.2373532313327251,423
-0.1020408163265305,-3.36734693877551,-0.2253477997916375,424
0.1020408163265305,-3.36734693877551,-0.2253477997916375,425
0.3061224489795915,-3.36734693877551,-0.2373532313327251,426
0.5102040816326534,-3.36734693877551,-0.26112435771537246,427
0.7142857142857144,-3.36734693877551,-0.29616816692455467,428
0.9183673469387754,-3.36734693877551,-0.3417141894671689,429
1.1224489795918373,-3.36734693877551,-0.39668495617278454,430
1.3265306122448983,-3.36734693877551,-0.45966788174604684,431
1.5306122448979593,-3.36734693877551,-0.5288958024126512,432
1.7346938775510203,-3.36734693877551,-0.6022428190665525,433
1.9387755102040813,-3.36734693877551,-0.6772407024821496,434
2.1428571428571432,-3.36734693877551,-0.7511191869706259,435
2.3469387755102042,-3.36734693877551,-0.820871302206721,436
2.5510204081632653,-3.36734693877551,-0.8833427159121673,437
2.755102040816327,-3.36734693877551,-0.9353420657918391,438
2.959183673469388,-3.36734693877551,-0.9737675690019735,439
3.163265306122449,-3.36734693877551,-0.9957438831101798,440
3.36734693877551,-3.36734693877551,-0.9987622898173371,441
3.571428571428571,-3.36734693877551,-0.9808167930961706,442
3.775510204081632,-3.36734693877551,-0.9405286613129404,443
3.979591836734695,-3.36734693877551,-0.8772522797178081,444
4.183673469387756,-3.36734693877551,-0.791155885400635,445
4.387755102040817,-3.36734693877551,-0.6832717906406616,446
4.591836734693878,-3.36734693877551,-0.5555120114914417,447
4.795918367346939,-3.36734693877551,-0.41064674598171086,448
5.0,-3.36734693877551,-0.25224482205187354,449
-5.0,-3.163265306122449,-0.35842247312311465,450
-4.795918367346939,-3.163265306122449,-0.5124250649044806,451
-4.591836734693878,-3.163265306122449,-0.6497350816682486,452
-4.387755102040816,-3.163265306122449,-0.7669402914077503,453
-4.183673469387755,-3.163265306122449,-0.861515825248745,454
-3.979591836734694,-3.163265306122449,-0.9318741234556183,455
-3.7755102040816326,-3.163265306122449,-0.9773739144719711,456
-3.571428571428571,-3.163265306122449,-0.9982895603893998,457
-3.36734693877551,-3.163265306122449,-0.9957438831101798,458
-3.163265306122449,-3.163265306122449,-0.9716092040101533,459
-2.9591836734693877,-3.163265306122449,-0.9283827160723328,460
-2.7551020408163263,-3.163265306122449,-0.8690433997821211,461
-2.5510204081632653,-3.163265306122449,-0.7968984406841627,462
-2.3469387755102042,-3.163265306122449,-0.7154274651797495,463
-2.142857142857143,-3.163265306122449,-0.6281328485308597,464
-1.9387755102040813,-3.163265306122449,-0.5384038395399217,465
-1.7346938775510203,-3.163265306122449,-0.44940127196520574,466
-1.5306122448979593,-3.163265306122449,-0.3639681856286139,467
-1.3265306122448979,-3.163265306122449,-0.28456977111916104,468
-1.1224489795918364,-3.163265306122449,-0.21326372672191665,469
-0.9183673469387754,-3.163265306122449,-0.15169948053775145,470
-0.7142857142857144,-3.163265306122449,-0.10114197960234649,471
-0.5102040816326525,-3.163265306122449,-0.06251318492515723,472
-0.3061224489795915,-3.163265306122449,-0.0364424391018862,473
